filename,width,height,class,xmin,ymin,xmax,ymax
aug_gate_445.jpg,1067,600,total_gate,428.74756,272.14267,583.65955,352.99057
aug_gate_285.jpg,1067,600,big_gate,461.24908,123.78714,660.35284,337.52225
aug_gate_285.jpg,1067,600,small_gate,607.0788,124.034996,730.8872,297.68124
aug_gate_285.jpg,1067,600,total_gate,461.57742,103.99277,727.7786,337.52225
aug_gate_317.jpg,1067,600,small_gate,634.087,175.55556,665.20776,346.1111
aug_gate_317.jpg,1067,600,big_gate,590.7401,111.11111,650.75885,346.1111
aug_gate_317.jpg,1067,600,total_gate,590.7401,110.55556,662.98486,349.44446
aug_gate_477.jpg,1067,600,small_gate,551.55133,165.31848,681.3201,333.1657
aug_gate_477.jpg,1067,600,big_gate,418.47513,184.14702,574.37445,344.01776
aug_gate_477.jpg,1067,600,total_gate,417.09485,165.31848,681.26843,345.17575
aug_gate_349.jpg,1067,600,small_gate,569.62244,185.0,683.5469,343.33334
aug_gate_349.jpg,1067,600,big_gate,437.91458,197.22221,579.6255,341.1111
aug_gate_349.jpg,1067,600,total_gate,437.35886,185.0,684.1026,342.77777
aug_gate_157.jpg,1067,600,small_gate,652.9077,113.482895,889.8007,399.77008
aug_gate_157.jpg,1067,600,big_gate,357.63763,96.821785,688.3792,462.8746
aug_gate_157.jpg,1067,600,total_gate,356.2787,95.611,887.582,470.05853
aug_gate_189.jpg,1067,600,small_gate,529.60986,226.11111,838.5953,555.0
aug_gate_189.jpg,1067,600,big_gate,81.13646,228.33334,547.3932,600.0
aug_gate_189.jpg,1067,600,total_gate,81.13646,225.0,838.5953,600.0
aug_gate_221.jpg,1067,600,total_gate,681.2822,0.7408655,876.77374,298.04468
aug_gate_480.jpg,1067,600,small_gate,545.17035,161.66666,674.0995,333.8889
aug_gate_480.jpg,1067,600,big_gate,401.7922,172.77779,554.062,337.22223
aug_gate_480.jpg,1067,600,total_gate,401.7922,161.66666,674.0995,337.22223
aug_gate_160.jpg,1067,600,small_gate,184.9951,21.271826,475.14227,353.3003
aug_gate_160.jpg,1067,600,big_gate,358.71365,72.21434,770.8063,511.05716
aug_gate_160.jpg,1067,600,total_gate,164.07896,15.249639,770.8063,508.92386
aug_gate_224.jpg,1067,600,small_gate,431.06046,224.29875,568.79785,384.41946
aug_gate_224.jpg,1067,600,big_gate,522.1185,178.14291,705.6315,354.40833
aug_gate_224.jpg,1067,600,total_gate,428.37018,177.07535,707.0177,386.1749
aug_gate_256.jpg,800,600,small_gate,0.0,136.75,279.25,543.0
aug_gate_256.jpg,800,600,big_gate,260.5,150.5,539.25,545.5
aug_gate_256.jpg,800,600,total_gate,0.0,136.75,540.5,546.75
aug_gate_320.jpg,1067,600,small_gate,530.1656,88.333336,672.43225,395.00003
aug_gate_320.jpg,1067,600,big_gate,440.6932,141.66666,542.39166,390.0
aug_gate_320.jpg,1067,600,total_gate,441.24896,88.333336,672.43225,396.66666
aug_gate_227.jpg,800,600,small_gate,326.5,165.0,506.49997,391.25
aug_gate_227.jpg,800,600,big_gate,121.5,161.25,342.75,411.25
aug_gate_227.jpg,800,600,total_gate,121.5,158.75,506.49997,411.25
aug_gate_259.jpg,1067,600,small_gate,412.53018,272.35355,544.3714,425.04874
aug_gate_259.jpg,1067,600,big_gate,508.80566,240.71512,693.1852,401.62003
aug_gate_259.jpg,1067,600,total_gate,411.44363,240.172,693.4191,423.6535
aug_gate_323.jpg,1067,600,small_gate,347.3307,67.22222,521.82965,452.77777
aug_gate_323.jpg,1067,600,big_gate,504.0464,122.22222,629.6411,408.33334
aug_gate_323.jpg,1067,600,total_gate,345.10785,66.666664,630.7526,454.44446
aug_gate_390.jpg,1067,600,small_gate,322.69882,105.31438,467.8131,338.67758
aug_gate_390.jpg,1067,600,big_gate,392.55283,4.397377,661.5007,321.17896
aug_gate_390.jpg,1067,600,total_gate,309.57956,3.6060925,661.709,336.5123
aug_gate_422.jpg,1067,600,small_gate,539.05725,198.88889,625.1953,328.8889
aug_gate_422.jpg,1067,600,big_gate,398.4578,186.66667,549.61615,337.22223
aug_gate_422.jpg,1067,600,total_gate,398.4578,186.66667,625.75104,336.66666
aug_gate_454.jpg,1067,600,small_gate,272.0581,142.3303,477.61807,396.21497
aug_gate_454.jpg,1067,600,big_gate,463.78833,148.6146,739.75415,376.1053
aug_gate_454.jpg,1067,600,total_gate,269.5436,142.3303,741.0114,396.8434
aug_gate_486.jpg,1067,600,small_gate,365.71545,100.59681,532.85614,335.6175
aug_gate_486.jpg,1067,600,big_gate,518.85645,122.026344,710.76465,340.17197
aug_gate_486.jpg,1067,600,total_gate,365.15213,97.58423,710.79535,344.5132
aug_gate_166.jpg,1067,600,small_gate,56.72499,17.666672,291.79843,305.44443
aug_gate_166.jpg,1067,600,big_gate,267.9021,3.7777786,610.787,387.1111
aug_gate_166.jpg,1067,600,total_gate,56.72499,1.5555573,611.89844,388.22223
aug_gate_198.jpg,800,600,small_gate,284.59464,243.25502,503.70847,534.8318
aug_gate_198.jpg,800,600,big_gate,36.150574,239.80441,305.2983,538.28235
aug_gate_198.jpg,800,600,total_gate,34.42527,241.52972,503.70847,538.28235
aug_gate_384.jpg,1067,600,big_gate,568.1428,234.66856,675.7917,361.55276
aug_gate_384.jpg,1067,600,small_gate,668.5181,252.11969,726.7067,365.55197
aug_gate_384.jpg,1067,600,total_gate,568.8702,236.48639,728.8888,366.2791
aug_gate_416.jpg,1067,600,small_gate,604.03534,59.327724,822.21936,358.73834
aug_gate_416.jpg,1067,600,big_gate,443.6711,77.350784,635.5261,312.70175
aug_gate_416.jpg,1067,600,total_gate,441.73083,41.643543,821.9488,359.84116
aug_gate_448.jpg,1067,600,small_gate,221.5308,193.7631,478.07886,494.2797
aug_gate_448.jpg,1067,600,big_gate,426.74228,162.10663,752.9989,447.05362
aug_gate_448.jpg,1067,600,total_gate,219.54733,150.56299,762.33777,496.14572
aug_gate_387.jpg,1067,600,small_gate,565.1766,116.111115,662.4292,340.55557
aug_gate_387.jpg,1067,600,big_gate,386.7875,60.555553,583.5156,292.22223
aug_gate_387.jpg,1067,600,total_gate,386.7875,61.666668,664.65204,342.77777
aug_gate_419.jpg,1067,600,small_gate,162.17513,6.7846255,429.21793,377.71368
aug_gate_419.jpg,1067,600,big_gate,392.93375,42.93862,615.0523,306.78864
aug_gate_419.jpg,1067,600,total_gate,158.84633,0.0,617.422,380.12552
aug_gate_451.jpg,1067,600,small_gate,306.5782,127.918526,527.31836,373.9614
aug_gate_451.jpg,1067,600,big_gate,450.49417,183.45003,722.4318,431.6797
aug_gate_451.jpg,1067,600,total_gate,306.24472,128.2518,725.1786,445.1178
aug_gate_483.jpg,1067,600,small_gate,535.3685,114.541115,691.9349,322.71646
aug_gate_483.jpg,1067,600,big_gate,372.71558,125.681015,556.8034,324.69757
aug_gate_483.jpg,1067,600,total_gate,372.12338,103.47242,692.4893,334.39386
aug_gate_163.jpg,1067,600,small_gate,76.83801,59.77778,339.69794,335.8889
aug_gate_163.jpg,1067,600,big_gate,285.23648,49.77778,617.5625,423.1111
aug_gate_163.jpg,1067,600,total_gate,74.61511,50.888893,618.67395,428.1111
aug_gate_201.jpg,1067,600,big_gate,408.32214,114.774506,732.0099,384.8894
aug_gate_201.jpg,1067,600,small_gate,713.26135,99.33936,989.52637,369.45425
aug_gate_201.jpg,1067,600,total_gate,409.42502,99.33936,989.52637,384.8894
aug_gate_233.jpg,800,600,small_gate,249.62935,332.69052,555.8719,600.0
aug_gate_233.jpg,800,600,big_gate,0.0,344.6665,275.2921,600.0
aug_gate_233.jpg,800,600,total_gate,0.0,329.26883,559.2936,600.0
aug_gate_265.jpg,1067,600,small_gate,434.7886,79.45744,613.25934,377.45102
aug_gate_265.jpg,1067,600,big_gate,530.45044,151.9142,682.50446,398.95135
aug_gate_265.jpg,1067,600,total_gate,433.0067,79.174545,696.02295,401.92053
aug_gate_326.jpg,1067,600,small_gate,388.74725,129.43616,520.0285,377.42145
aug_gate_326.jpg,1067,600,big_gate,509.83954,161.16887,628.58044,337.46173
aug_gate_326.jpg,1067,600,total_gate,388.74725,129.04439,628.58044,378.205
aug_gate_393.jpg,1067,600,small_gate,606.8715,78.88858,721.45233,343.10068
aug_gate_425.jpg,1067,600,small_gate,520.2664,226.78152,601.4362,335.19363
aug_gate_425.jpg,1067,600,big_gate,408.855,196.79195,545.0312,330.74533
aug_gate_425.jpg,1067,600,total_gate,408.78546,196.79195,603.2444,341.70227
aug_gate_457.jpg,1067,600,small_gate,265.60806,137.4901,483.91135,399.12463
aug_gate_457.jpg,1067,600,big_gate,461.3187,134.20476,750.7119,366.72537
aug_gate_457.jpg,1067,600,total_gate,265.60806,128.11691,751.0526,399.12463
aug_gate_489.jpg,1067,600,small_gate,546.28174,105.55556,743.0099,376.1111
aug_gate_489.jpg,1067,600,big_gate,349.55365,135.55556,559.06354,373.8889
aug_gate_489.jpg,1067,600,total_gate,349.55365,106.111115,743.5656,377.22223
aug_gate_169.jpg,1067,600,small_gate,168.2799,53.879005,453.4624,388.87842
aug_gate_169.jpg,1067,600,big_gate,361.2969,81.88412,776.7064,527.48755
aug_gate_169.jpg,1067,600,total_gate,154.18413,42.5077,776.9084,527.48755
aug_gate_428.jpg,1067,600,small_gate,563.38385,188.77777,676.75256,339.8889
aug_gate_428.jpg,1067,600,big_gate,381.6604,184.88889,581.1672,373.7778
aug_gate_428.jpg,1067,600,total_gate,381.1047,185.44444,677.3083,374.33334
aug_gate_460.jpg,1067,600,small_gate,195.61667,116.111115,450.14062,417.22223
aug_gate_460.jpg,1067,600,big_gate,436.80313,127.22222,756.34735,387.22223
aug_gate_460.jpg,1067,600,total_gate,194.50522,127.22222,756.90314,417.77777
aug_gate_492.jpg,1067,600,small_gate,533.66785,13.486018,922.26855,524.58813
aug_gate_492.jpg,1067,600,big_gate,205.17696,50.90999,576.7876,481.76953
aug_gate_492.jpg,1067,600,total_gate,205.50441,0.0,923.97345,524.6831
aug_gate_172.jpg,1067,600,small_gate,76.15481,59.697422,383.0496,447.12024
aug_gate_172.jpg,1067,600,big_gate,351.6464,27.590559,819.1256,539.1599
aug_gate_172.jpg,1067,600,total_gate,76.15481,25.450104,819.1256,539.1599
aug_gate_204.jpg,1067,600,small_gate,627.28577,227.16731,849.89014,453.41522
aug_gate_204.jpg,1067,600,big_gate,419.52173,193.10071,671.1297,423.4104
aug_gate_204.jpg,1067,600,total_gate,418.16315,192.37802,849.6021,453.32825
aug_gate_268.jpg,1067,600,small_gate,333.0163,65.036156,540.814,462.55798
aug_gate_268.jpg,1067,600,big_gate,527.00684,106.44467,723.7588,400.44516
aug_gate_268.jpg,1067,600,total_gate,332.32593,65.036156,725.1395,462.55798
aug_gate_300.jpg,1067,600,small_gate,693.51074,13.667277,879.5906,242.43663
aug_gate_300.jpg,1067,600,big_gate,545.9918,63.209488,721.82385,279.67404
aug_gate_300.jpg,1067,600,total_gate,542.69073,13.113108,881.4741,279.7133
aug_gate_332.jpg,1067,600,small_gate,557.39636,29.444443,766.3505,422.22223
aug_gate_332.jpg,1067,600,big_gate,390.1219,80.55555,570.1781,353.88892
aug_gate_332.jpg,1067,600,total_gate,390.1219,29.444443,766.3505,422.22223
aug_gate_364.jpg,1067,600,small_gate,491.8203,203.33333,610.74634,355.55557
aug_gate_364.jpg,1067,600,big_gate,294.5365,196.11111,498.48907,354.99997
aug_gate_364.jpg,1067,600,total_gate,294.5365,196.11111,611.30206,356.11108
aug_gate_399.jpg,1067,600,small_gate,437.50824,129.20163,586.01843,330.0644
aug_gate_399.jpg,1067,600,big_gate,287.83322,148.41458,451.4856,313.76248
aug_gate_399.jpg,1067,600,total_gate,287.83322,129.20163,586.60077,330.0644
aug_gate_431.jpg,1067,600,small_gate,526.65204,140.55554,652.8026,316.66666
aug_gate_431.jpg,1067,600,big_gate,326.5896,142.22223,537.76666,349.44446
aug_gate_431.jpg,1067,600,total_gate,326.5896,140.55554,652.8026,350.0
aug_gate_463.jpg,1067,600,small_gate,36.465042,26.309212,408.20557,447.67368
aug_gate_463.jpg,1067,600,big_gate,389.57117,69.258606,786.9935,406.8714
aug_gate_463.jpg,1067,600,total_gate,35.3536,25.192322,788.325,449.65442
aug_gate_495.jpg,1067,600,small_gate,550.1183,46.116684,869.2425,465.10883
aug_gate_495.jpg,1067,600,big_gate,298.93823,102.70203,567.46313,435.56668
aug_gate_495.jpg,1067,600,total_gate,297.81674,46.035004,869.7982,466.7757
aug_gate_175.jpg,1067,600,small_gate,0.0,78.644844,221.57648,450.41864
aug_gate_175.jpg,1067,600,big_gate,190.30844,47.386578,640.7011,530.2269
aug_gate_175.jpg,1067,600,total_gate,0.0,44.726303,641.3664,529.5618
aug_gate_207.jpg,1067,600,small_gate,163.70941,62.444443,353.76874,251.88889
aug_gate_207.jpg,1067,600,big_gate,339.8755,68.0,564.9458,248.55557
aug_gate_207.jpg,1067,600,total_gate,162.59796,61.33333,565.5015,253.0
aug_gate_239.jpg,800,600,small_gate,274.2152,354.26825,597.00195,600.0
aug_gate_239.jpg,800,600,big_gate,0.0,361.92307,354.3068,600.0
aug_gate_239.jpg,800,600,total_gate,0.0,323.21515,597.00195,600.0
aug_gate_303.jpg,1067,600,small_gate,526.28174,327.22223,601.3052,438.8889
aug_gate_303.jpg,1067,600,big_gate,406.2443,318.8889,534.062,445.0
aug_gate_303.jpg,1067,600,total_gate,406.2443,318.8889,601.3052,445.55554
aug_gate_335.jpg,1067,600,small_gate,240.36612,131.92712,460.89737,544.54553
aug_gate_335.jpg,1067,600,big_gate,446.73987,192.8945,629.6991,471.60248
aug_gate_335.jpg,1067,600,total_gate,239.8216,131.38277,630.2436,545.6343
aug_gate_367.jpg,1067,600,small_gate,620.6336,59.960373,795.5381,260.5407
aug_gate_367.jpg,1067,600,big_gate,739.88275,0.0,1049.8014,237.9589
aug_gate_367.jpg,1067,600,total_gate,617.07715,0.0,1049.9382,269.6944
aug_gate_402.jpg,1067,600,small_gate,505.1906,33.66667,630.78546,208.66666
aug_gate_402.jpg,1067,600,big_gate,377.92865,54.77777,514.63806,215.33331
aug_gate_402.jpg,1067,600,total_gate,377.92865,33.66667,630.78546,215.88889
aug_gate_434.jpg,1067,600,small_gate,276.1974,78.333336,409.5724,274.44446
aug_gate_434.jpg,1067,600,big_gate,397.3463,69.44444,636.8656,305.55557
aug_gate_434.jpg,1067,600,total_gate,276.1974,69.44444,637.4214,307.22223
aug_gate_466.jpg,1067,600,total_gate,406.3114,132.34149,495.79813,384.40146
aug_gate_178.jpg,1067,600,small_gate,640.75574,1.111111,902.50415,321.66666
aug_gate_178.jpg,1067,600,big_gate,267.30573,0.0,667.4307,395.55554
aug_gate_178.jpg,1067,600,total_gate,266.19427,0.0,901.9484,395.55554
aug_gate_306.jpg,1067,600,small_gate,521.23456,192.56226,633.81006,333.16013
aug_gate_306.jpg,1067,600,big_gate,395.09793,206.36024,569.1731,379.70734
aug_gate_306.jpg,1067,600,total_gate,394.3946,183.60626,635.57355,379.88376
aug_gate_370.jpg,1067,600,small_gate,610.83746,219.77777,761.9958,413.1111
aug_gate_370.jpg,1067,600,big_gate,754.21564,197.55556,1067.0,425.8889
aug_gate_370.jpg,1067,600,total_gate,609.7261,197.55556,1067.0,426.44443
aug_gate_297.jpg,1067,600,small_gate,222.84735,168.33333,388.45465,376.66666
aug_gate_297.jpg,1067,600,big_gate,374.00574,181.66666,550.7276,343.8889
aug_gate_297.jpg,1067,600,total_gate,222.29163,168.33333,551.2833,376.66666
aug_gate_373.jpg,1067,600,small_gate,461.2552,151.11111,626.8625,366.1111
aug_gate_373.jpg,1067,600,big_gate,617.4151,125.55556,933.625,365.0
aug_gate_373.jpg,1067,600,total_gate,460.69946,125.55556,933.625,365.55554
aug_gate_405.jpg,1067,600,small_gate,639.8378,52.121193,799.1232,259.173
aug_gate_405.jpg,1067,600,big_gate,511.79977,93.783485,673.1011,282.08685
aug_gate_405.jpg,1067,600,total_gate,508.58228,52.121193,800.0132,282.63815
aug_gate_437.jpg,1067,600,small_gate,633.2132,0.0,835.73474,261.7697
aug_gate_437.jpg,1067,600,big_gate,357.81702,2.4091241,695.33905,341.6285
aug_gate_437.jpg,1067,600,total_gate,357.27103,0.0,841.2225,342.27795
aug_gate_408.jpg,1067,600,small_gate,602.9882,151.85251,711.82916,307.92807
aug_gate_408.jpg,1067,600,big_gate,496.37756,167.90599,610.57135,307.92807
aug_gate_408.jpg,1067,600,total_gate,496.37756,150.96063,712.2752,308.37402
aug_gate_329.jpg,1067,600,small_gate,316.76562,45.555553,513.4937,415.55557
aug_gate_329.jpg,1067,600,big_gate,501.26773,91.666664,674.6552,354.99997
aug_gate_329.jpg,1067,600,total_gate,316.76562,42.77778,674.6552,415.0
aug_gate_440.jpg,1067,600,small_gate,178.94482,19.444445,369.55994,302.77777
aug_gate_440.jpg,1067,600,big_gate,356.22235,0.0,705.77606,334.44443
aug_gate_440.jpg,1067,600,total_gate,178.94482,0.0,705.77606,335.0
aug_gate_472.jpg,1067,600,small_gate,301.29172,29.076645,539.0479,462.03986
aug_gate_472.jpg,1067,600,big_gate,482.18716,123.27867,647.81573,421.4722
aug_gate_472.jpg,1067,600,total_gate,301.15988,29.076645,658.2376,477.3848
aug_gate_361.jpg,1067,600,small_gate,644.9177,208.0,757.175,347.44446
aug_gate_361.jpg,1067,600,big_gate,749.95056,203.0,933.3412,349.1111
aug_gate_361.jpg,1067,600,total_gate,643.8063,203.55556,933.8969,348.55557
aug_gate_184.jpg,1067,600,small_gate,362.89114,68.333336,556.84064,291.66666
aug_gate_184.jpg,1067,600,big_gate,545.7261,62.77778,814.6989,346.6667
aug_gate_184.jpg,1067,600,total_gate,362.89114,62.77778,815.8104,347.22223
aug_gate_216.jpg,1067,600,small_gate,537.9458,265.0,611.8578,375.55554
aug_gate_216.jpg,1067,600,big_gate,410.6839,255.0,543.5031,371.1111
aug_gate_216.jpg,1067,600,total_gate,410.6839,254.44444,611.8578,375.55554
aug_gate_248.jpg,1067,600,small_gate,367.48297,244.93683,492.5172,398.38318
aug_gate_248.jpg,1067,600,big_gate,463.8266,258.40063,633.1306,401.0336
aug_gate_248.jpg,1067,600,total_gate,366.93555,241.55757,633.77386,423.01862
aug_gate_280.jpg,1067,600,small_gate,474.9255,257.03665,544.93396,344.79184
aug_gate_280.jpg,1067,600,big_gate,539.85565,255.22351,653.75543,344.79184
aug_gate_280.jpg,1067,600,total_gate,474.9255,254.86089,654.11816,345.15445
aug_gate_396.jpg,1067,600,small_gate,590.13873,147.52704,683.86237,278.12033
aug_gate_396.jpg,1067,600,big_gate,493.5202,156.5709,600.63293,265.45892
aug_gate_396.jpg,1067,600,total_gate,493.5202,144.63301,684.5861,278.84384
aug_gate_344.jpg,1067,600,small_gate,658.53906,251.66667,784.13385,396.11108
aug_gate_344.jpg,1067,600,big_gate,535.72296,259.44446,668.5422,400.55554
aug_gate_344.jpg,1067,600,total_gate,535.72296,251.66667,784.13385,401.1111
aug_gate_379.jpg,1067,600,small_gate,443.06784,70.93758,729.69055,413.31836
aug_gate_379.jpg,1067,600,big_gate,0.0,0.0,529.6173,379.81232
aug_gate_379.jpg,1067,600,total_gate,0.0,0.0,740.8474,423.65884
aug_gate_181.jpg,1067,600,small_gate,304.31616,102.80011,560.2294,372.19873
aug_gate_181.jpg,1067,600,big_gate,476.99435,11.903562,834.10614,383.17874
aug_gate_181.jpg,1067,600,total_gate,301.8197,11.7243805,834.45306,442.32068
aug_gate_411.jpg,1067,600,small_gate,607.1241,129.71916,718.369,288.92526
aug_gate_411.jpg,1067,600,big_gate,504.8569,150.79056,614.9308,286.97424
aug_gate_411.jpg,1067,600,total_gate,505.24722,129.71916,718.75934,288.92526
aug_gate_443.jpg,1067,600,small_gate,600.1875,210.0,724.67084,360.0
aug_gate_443.jpg,1067,600,big_gate,442.3604,212.77779,607.412,353.33334
aug_gate_443.jpg,1067,600,total_gate,442.3604,210.0,724.67084,361.1111
aug_gate_475.jpg,1067,600,total_gate,204.5083,0.0,619.638,538.3333
aug_gate_155.jpg,1067,600,small_gate,183.94637,111.11111,400.125,374.44446
aug_gate_155.jpg,1067,600,big_gate,382.34164,104.44444,684.1026,432.2222
aug_gate_155.jpg,1067,600,total_gate,183.39062,103.88889,684.6583,432.2222
aug_gate_187.jpg,1067,600,small_gate,694.7563,344.54596,951.0955,600.0
aug_gate_187.jpg,1067,600,big_gate,359.003,356.82407,722.40405,600.0
aug_gate_187.jpg,1067,600,total_gate,357.30975,344.54596,952.7617,600.0
aug_gate_219.jpg,1067,600,small_gate,657.83734,130.77559,716.0303,307.70782
aug_gate_219.jpg,1067,600,big_gate,700.37634,73.650795,822.813,303.62497
aug_gate_219.jpg,1067,600,total_gate,657.7471,69.15982,823.4811,314.19437
aug_gate_283.jpg,1067,600,small_gate,315.3206,218.9367,424.95187,381.70932
aug_gate_283.jpg,1067,600,big_gate,378.52225,165.68129,559.90137,356.0225
aug_gate_283.jpg,1067,600,total_gate,310.0814,163.79958,563.4701,382.78912
aug_gate_315.jpg,1067,600,total_gate,538.7779,103.67347,616.6375,342.4863
aug_gate_347.jpg,1067,600,small_gate,776.5044,187.06297,917.5786,353.9111
aug_gate_347.jpg,1067,600,big_gate,653.4852,167.92969,811.5857,327.69055
aug_gate_347.jpg,1067,600,total_gate,652.2251,159.12953,918.2409,354.0307
aug_gate_382.jpg,1067,600,small_gate,315.4405,10.524221,613.98126,390.58307
aug_gate_245.jpg,1067,600,small_gate,401.51773,163.50879,440.92896,296.42603
aug_gate_245.jpg,1067,600,big_gate,319.66367,112.85303,407.581,290.7976
aug_gate_245.jpg,1067,600,total_gate,320.09674,112.420074,441.3621,295.99307
aug_gate_414.jpg,1067,600,small_gate,273.9745,48.333336,449.5849,302.22223
aug_gate_414.jpg,1067,600,big_gate,435.13593,80.00001,605.1891,291.66666
aug_gate_414.jpg,1067,600,total_gate,272.86298,47.77778,605.1891,302.77777
aug_gate_446.jpg,1067,600,small_gate,352.56232,235.42494,483.8478,391.7446
aug_gate_446.jpg,1067,600,big_gate,474.77527,239.69304,647.15424,390.1441
aug_gate_446.jpg,1067,600,total_gate,352.56232,235.42494,647.15424,392.2781
aug_gate_478.jpg,1067,600,small_gate,543.57043,222.38979,644.5715,345.86664
aug_gate_478.jpg,1067,600,big_gate,450.37408,212.12532,567.8664,332.05774
aug_gate_478.jpg,1067,600,total_gate,449.99683,205.26675,644.9487,345.93567
aug_gate_158.jpg,1067,600,small_gate,184.56447,44.21634,449.75278,353.143
aug_gate_158.jpg,1067,600,big_gate,365.7524,83.90983,740.17554,487.1585
aug_gate_158.jpg,1067,600,total_gate,169.44958,42.035877,742.9999,487.58743
aug_gate_277.jpg,1067,600,small_gate,359.32,241.30136,489.8125,407.06876
aug_gate_277.jpg,1067,600,big_gate,481.16113,237.69772,697.44696,404.90652
aug_gate_277.jpg,1067,600,total_gate,359.32,237.69772,697.44696,405.6273
aug_gate_190.jpg,1067,600,small_gate,138.10118,42.460667,442.66937,355.67743
aug_gate_190.jpg,1067,600,big_gate,353.60403,108.01276,730.88745,454.58936
aug_gate_190.jpg,1067,600,total_gate,133.44594,41.92722,732.04175,455.81146
aug_gate_222.jpg,1067,600,small_gate,596.1243,184.74234,732.1322,365.29852
aug_gate_222.jpg,1067,600,big_gate,721.1638,178.16338,921.51953,334.59668
aug_gate_222.jpg,1067,600,total_gate,596.1243,178.16338,921.51953,366.0295
aug_gate_254.jpg,800,600,total_gate,253.5,0.0,749.75,351.5
aug_gate_254.jpg,800,600,small_gate,484.75,0.0,743.5,341.5
aug_gate_254.jpg,800,600,big_gate,261.0,0.0,504.75,354.0
aug_gate_309.jpg,1067,600,small_gate,429.29657,250.16544,497.32825,334.7287
aug_gate_309.jpg,1067,600,big_gate,491.56894,250.16544,589.837,328.9712
aug_gate_309.jpg,1067,600,total_gate,428.9366,250.16544,589.837,334.36884
aug_gate_286.jpg,1067,600,small_gate,684.2469,96.94618,816.98474,323.70032
aug_gate_286.jpg,1067,600,big_gate,477.55057,69.43489,713.1678,335.62708
aug_gate_286.jpg,1067,600,total_gate,476.71826,60.5293,818.6495,341.09286
aug_gate_318.jpg,1067,600,total_gate,584.5644,204.94632,640.4493,372.1659
aug_gate_385.jpg,1067,600,small_gate,363.44684,77.22222,452.9193,259.44446
aug_gate_385.jpg,1067,600,big_gate,442.3604,45.555553,619.638,262.22223
aug_gate_385.jpg,1067,600,total_gate,363.44684,45.555553,620.1937,262.77777
aug_gate_341.jpg,1067,600,big_gate,474.88425,0.0,740.4309,371.9585
aug_gate_417.jpg,1067,600,small_gate,614.5907,0.0,857.47906,325.24652
aug_gate_417.jpg,1067,600,big_gate,396.1308,9.171663,627.85187,300.12796
aug_gate_417.jpg,1067,600,total_gate,396.1308,0.0,858.875,325.9442
aug_gate_449.jpg,1067,600,small_gate,319.69357,224.11069,500.46432,432.77524
aug_gate_449.jpg,1067,600,big_gate,457.69345,189.19073,689.8225,392.90338
aug_gate_449.jpg,1067,600,total_gate,319.5851,185.3767,692.4255,433.3201
aug_gate_481.jpg,1067,600,small_gate,600.2802,122.0,733.0995,299.77777
aug_gate_481.jpg,1067,600,big_gate,453.01196,136.44444,609.1719,303.66666
aug_gate_481.jpg,1067,600,total_gate,453.01196,121.44444,733.0995,304.77777
aug_gate_388.jpg,1067,600,small_gate,357.46622,119.59554,473.05917,325.208
aug_gate_388.jpg,1067,600,big_gate,430.5614,42.283978,659.4808,309.33698
aug_gate_388.jpg,1067,600,total_gate,349.1397,42.20541,660.42365,323.71524
aug_gate_420.jpg,1067,600,total_gate,391.37738,0.0,1054.9604,365.00073
aug_gate_376.jpg,1067,600,small_gate,619.02765,196.44444,815.75574,450.33334
aug_gate_376.jpg,1067,600,big_gate,235.01874,154.22223,629.5864,455.33334
aug_gate_376.jpg,1067,600,total_gate,236.13025,154.22223,816.31146,456.44446
aug_gate_452.jpg,1067,600,small_gate,582.9599,176.66667,748.56714,383.33334
aug_gate_452.jpg,1067,600,big_gate,364.5583,182.22221,591.29584,368.8889
aug_gate_452.jpg,1067,600,total_gate,364.00256,175.0,749.1229,384.44446
aug_gate_484.jpg,1067,600,small_gate,539.613,113.88889,691.8828,321.66666
aug_gate_484.jpg,1067,600,big_gate,376.22867,134.44444,547.9489,330.0
aug_gate_484.jpg,1067,600,total_gate,375.6729,113.88889,692.43854,331.66666
aug_gate_164.jpg,1067,600,small_gate,646.8688,114.44444,875.27344,392.7778
aug_gate_164.jpg,1067,600,big_gate,332.88177,100.55556,670.76514,475.0
aug_gate_161.jpg,1067,600,small_gate,83.83779,53.20523,382.49252,410.7418
aug_gate_161.jpg,1067,600,big_gate,356.68286,41.410206,787.3357,516.1598
aug_gate_161.jpg,1067,600,total_gate,83.83779,43.621777,787.3357,516.1598
aug_gate_196.jpg,800,600,small_gate,370.75,302.5,529.5,526.25
aug_gate_196.jpg,800,600,big_gate,179.5,288.75,384.5,518.75
aug_gate_196.jpg,800,600,total_gate,179.5,287.5,529.5,527.5
aug_gate_228.jpg,800,600,small_gate,288.75,317.49997,494.99997,600.0
aug_gate_228.jpg,800,600,big_gate,53.750004,297.5,308.75,600.0
aug_gate_228.jpg,800,600,total_gate,53.750004,293.75,496.25,600.0
aug_gate_324.jpg,1067,600,small_gate,444.77344,117.333336,617.6052,449.55554
aug_gate_324.jpg,1067,600,big_gate,606.4906,153.44444,768.76355,395.11108
aug_gate_324.jpg,1067,600,total_gate,444.77344,117.333336,768.76355,451.77777
aug_gate_391.jpg,1067,600,small_gate,618.52655,87.22222,715.7792,307.77777
aug_gate_391.jpg,1067,600,big_gate,413.4625,28.333334,629.6411,308.33334
aug_gate_391.jpg,1067,600,total_gate,412.90677,27.222221,716.8906,310.55557
