ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label
ck5ju5r6l83uv0843un2b3fbb,ck5jatd0m41u60doq55mc46fv,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2Fb1487f0b-908b-85f0-ed81-44f103b425ec-gate_153.jpg?Expires=1580598319910&KeyName=labelbox-assets-key-1&Signature=zE9VFQsOzx3X2EYR8jCD8Sjuie4,"{""objects"":[{""featureId"":""ck5k4ewkv08u50yc6taip9j7e"",""schemaId"":""ck5jayld65aif09786uvbap06"",""title"":""small_gate"",""value"":""small_gate"",""color"":""#FF0000"",""bbox"":{""top"":148,""left"":333,""height"":496,""width"":393}},{""featureId"":""ck5k4f09o08u911bwaajhu6we"",""schemaId"":""ck5jayld65aig0978k1c8x1ma"",""title"":""big_gate"",""value"":""big_gate"",""color"":""#00FFFF"",""bbox"":{""top"":148,""left"":686,""height"":604,""width"":535}},{""featureId"":""ck5k4f2e808u60yc6g79gv890"",""schemaId"":""ck5jayld65aih0978o7xzfjh5"",""title"":""total_gate"",""value"":""total_gate"",""color"":""#8000FF"",""bbox"":{""top"":147,""left"":333,""height"":609,""width"":890}}],""classifications"":[]}",matthewgeng2@gmail.com,2020 Aquadrone Vision Data,1579366708000,1579383940000,12.692,gate_153.jpg,,,,,Gates,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5ju5r6l83uv0843un2b3fbb
ck5ju5sgqgpnl0929ik971ka2,ck5jatd0a41ga0doqae8jcszg,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2F774bc59f-f2db-983d-e2d9-f2127b9814b1-gate_28.jpg?Expires=1580598319910&KeyName=labelbox-assets-key-1&Signature=aJAyiRszBnKy_JbOIobR8Lv1u6U,{},matthewgeng2@gmail.com,2020 Aquadrone Vision Data,1579366710000,1579366710000,0.542,gate_28.jpg,,,,,Gates,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5ju5sgqgpnl0929ik971ka2
ck5ju60bkwj3u0835hp8qvolr,ck5jatd0f41ju0doqc9z44b0v,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2Ff8b67acd-5061-0b1c-d012-0cc149b5b04d-gate_60.jpg?Expires=1580598319910&KeyName=labelbox-assets-key-1&Signature=5vAUeQOAbbk_fJ83S7cwP9VfD9g,"{""objects"":[{""featureId"":""ck5ju5yhi24sj0yczgu6hwlph"",""schemaId"":""ck5jayld65aih0978o7xzfjh5"",""title"":""total_gate"",""value"":""total_gate"",""color"":""#8000FF"",""bbox"":{""top"":370,""left"":630,""height"":244,""width"":479}}],""classifications"":[]}",matthewgeng2@gmail.com,2020 Aquadrone Vision Data,1579366720000,1579366720000,5.613,gate_60.jpg,,,,,Gates,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5ju60bkwj3u0835hp8qvolr
ck5ju614y8d2w0978pkx6o4w8,ck5jatd0h41me0doqcu8r02nf,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2F5b8d3564-1f7a-a617-483d-60a08b2ef44f-gate_83.jpg?Expires=1580598319910&KeyName=labelbox-assets-key-1&Signature=eB9UOmdM4rzZ7E9sMop21_mCsPI,"{""objects"":[{""featureId"":""ck5ju5nl924sc0ycza0yc2tkw"",""schemaId"":""ck5jayld65aif09786uvbap06"",""title"":""small_gate"",""value"":""small_gate"",""color"":""#FF0000"",""bbox"":{""top"":353,""left"":146,""height"":660,""width"":635}},{""featureId"":""ck5ju5xa324si0ycz1o2hzsgi"",""schemaId"":""ck5jayld65aig0978k1c8x1ma"",""title"":""big_gate"",""value"":""big_gate"",""color"":""#00FFFF"",""bbox"":{""top"":350,""left"":747,""height"":524,""width"":698}},{""featureId"":""ck5jz0le806030yc6ctji0tn0"",""schemaId"":""ck5jayld65aih0978o7xzfjh5"",""title"":""total_gate"",""value"":""total_gate"",""color"":""#8000FF"",""bbox"":{""top"":350,""left"":147,""height"":660,""width"":1298}}],""classifications"":[]}",jinsun99@yahoo.com,2020 Aquadrone Vision Data,1579366721000,1579374866000,37.575,gate_83.jpg,,,,,Gates,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5ju614y8d2w0978pkx6o4w8
ck5ju6frcgpfx0952k1kjird1,ck5jatd0h41ne0doq9jf4ej1p,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2F8bc67e8e-ab48-7a41-3e6c-8ff90002f078-gate_92.jpg?Expires=1580598319910&KeyName=labelbox-assets-key-1&Signature=6MoYKZBBJzvFQKB0olOdn_DcyLk,"{""objects"":[{""featureId"":""ck5ju65ou04ke0yc6kmfysqw3"",""schemaId"":""ck5jayld65aif09786uvbap06"",""title"":""small_gate"",""value"":""small_gate"",""color"":""#FF0000"",""bbox"":{""top"":222,""left"":463,""height"":614,""width"":569}},{""featureId"":""ck5ju6a0004hz11bwkxwksb5h"",""schemaId"":""ck5jayld65aig0978k1c8x1ma"",""title"":""big_gate"",""value"":""big_gate"",""color"":""#00FFFF"",""bbox"":{""top"":221,""left"":998,""height"":570,""width"":746}},{""featureId"":""ck5ju6eav04kg0yc6o9eh8iyc"",""schemaId"":""ck5jayld65aih0978o7xzfjh5"",""title"":""total_gate"",""value"":""total_gate"",""color"":""#8000FF"",""bbox"":{""top"":219,""left"":463,""height"":621,""width"":1281}}],""classifications"":[]}",matthewgeng2@gmail.com,2020 Aquadrone Vision Data,1579366740000,1579366740000,14.493,gate_92.jpg,,,,,Gates,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5ju6frcgpfx0952k1kjird1
ck5ju6h5ssq8b0770hwo80use,ck5jatd0k41qy0doq8460f6dm,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2Fb95b6ece-0fe5-8b66-5073-87b57b7725fd-gate_124.jpg?Expires=1580598319911&KeyName=labelbox-assets-key-1&Signature=T9R-ujiQOVd9wxMyRqWZ24knoRw,{},matthewgeng2@gmail.com,2020 Aquadrone Vision Data,1579366742000,1579366742000,1.155,gate_124.jpg,,,,,Gates,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5ju6h5ssq8b0770hwo80use
ck5ju6idc83xg0843vmf5bu00,ck5jatd0a41gm0doqfltma5bh,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2Fae9a314d-b691-e6d1-bf70-edc1ecd8b842-gate_31.jpg?Expires=1580598319911&KeyName=labelbox-assets-key-1&Signature=VGz2qNE4u4h6kvuSgAewa-xQ7BY,{},matthewgeng2@gmail.com,2020 Aquadrone Vision Data,1579366743000,1579366743000,0.517,gate_31.jpg,,,,,Gates,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5ju6idc83xg0843vmf5bu00
ck5ju6q1e3aht0850fqo0b1t5,ck5jatd0g41k60doq8uha5wrp,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2Fa33a1dcd-be71-caa9-861b-026be6fc0da9-gate_63.jpg?Expires=1580598319911&KeyName=labelbox-assets-key-1&Signature=IyhSbLxb4RCpnMl8uOBx9T79mRg,"{""objects"":[{""featureId"":""ck5ju6pmy04kk0yc6xbmiarpa"",""schemaId"":""ck5jayld65aih0978o7xzfjh5"",""title"":""total_gate"",""value"":""total_gate"",""color"":""#8000FF"",""bbox"":{""top"":430,""left"":643,""height"":245,""width"":484}}],""classifications"":[]}",matthewgeng2@gmail.com,2020 Aquadrone Vision Data,1579366753000,1579366753000,6.338,gate_63.jpg,,,,,Gates,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5ju6q1e3aht0850fqo0b1t5
ck5ju6rh1wj620835grwve0wg,ck5jatd0j41py0doqe9x1ah4t,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2F5ce7ea15-11e7-01ba-3d2f-77c3539d3372-gate_115.jpg?Expires=1580598319911&KeyName=labelbox-assets-key-1&Signature=mqkVfpRItpjoEAfV_aIvIiBzXBA,"{""objects"":[{""featureId"":""ck5ju6ek004kh0yc64200rbrt"",""schemaId"":""ck5jayld65aif09786uvbap06"",""title"":""small_gate"",""value"":""small_gate"",""color"":""#FF0000"",""bbox"":{""top"":479,""left"":990,""height"":320,""width"":310}},{""featureId"":""ck5ju6q4h24su0yczjjlpy1qk"",""schemaId"":""ck5jayld65aig0978k1c8x1ma"",""title"":""big_gate"",""value"":""big_gate"",""color"":""#00FFFF"",""bbox"":{""top"":475,""left"":588,""height"":347,""width"":427}},{""featureId"":""ck5jz055p05zs11bw0hyoi12z"",""schemaId"":""ck5jayld65aih0978o7xzfjh5"",""title"":""total_gate"",""value"":""total_gate"",""color"":""#8000FF"",""bbox"":{""top"":476,""left"":587,""height"":346,""width"":713}}],""classifications"":[]}",jinsun99@yahoo.com,2020 Aquadrone Vision Data,1579366755000,1579374845000,34.744,gate_115.jpg,,,,,Gates,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5ju6rh1wj620835grwve0wg
ck5ju78x9wj860835qnk0zvg9,ck5jatd0i41nq0doqdprn7m69,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2Fe8221797-6f05-8da8-b495-1d754798e653-gate_95.jpg?Expires=1580598319911&KeyName=labelbox-assets-key-1&Signature=yGw9ydBxzSCX2VWHgXx-GRkJTzA,"{""objects"":[{""featureId"":""ck5ju6z4g04i911bw2czxqess"",""schemaId"":""ck5jayld65aif09786uvbap06"",""title"":""small_gate"",""value"":""small_gate"",""color"":""#FF0000"",""bbox"":{""top"":305,""left"":440,""height"":655,""width"":583}},{""featureId"":""ck5ju730j24sy0yczyo5bgw02"",""schemaId"":""ck5jayld65aig0978k1c8x1ma"",""title"":""big_gate"",""value"":""big_gate"",""color"":""#00FFFF"",""bbox"":{""top"":291,""left"":978,""height"":565,""width"":743}},{""featureId"":""ck5ju77qk04kp0yc6zw39p199"",""schemaId"":""ck5jayld65aih0978o7xzfjh5"",""title"":""total_gate"",""value"":""total_gate"",""color"":""#8000FF"",""bbox"":{""top"":291,""left"":440,""height"":674,""width"":1282}}],""classifications"":[]}",matthewgeng2@gmail.com,2020 Aquadrone Vision Data,1579366778000,1579366778000,18.005,gate_95.jpg,,,,,Gates,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5ju78x9wj860835qnk0zvg9
ck5ju7g4q840k0843ygss0kl2,ck5jatd0m41ti0doq0mn4bsbk,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2F49bdabd8-bc28-2131-5ea2-16ced8c0541c-gate_147.jpg?Expires=1580598319911&KeyName=labelbox-assets-key-1&Signature=L7fSCR0_V--Y-MoJa-Ol7h9TaZw,"{""objects"":[{""featureId"":""ck5ju723i04ko0yc6nl6ofogh"",""schemaId"":""ck5jayld65aif09786uvbap06"",""title"":""small_gate"",""value"":""small_gate"",""color"":""#FF0000"",""bbox"":{""top"":131,""left"":376,""height"":447,""width"":362}},{""featureId"":""ck5ju7epo04ie11bwqo3sqw21"",""schemaId"":""ck5jayld65aig0978k1c8x1ma"",""title"":""big_gate"",""value"":""big_gate"",""color"":""#00FFFF"",""bbox"":{""top"":122,""left"":705,""height"":501,""width"":495}},{""featureId"":""ck5jyznxm26cs0ycz97kx0u49"",""schemaId"":""ck5jayld65aih0978o7xzfjh5"",""title"":""total_gate"",""value"":""total_gate"",""color"":""#8000FF"",""bbox"":{""top"":122,""left"":375,""height"":505,""width"":825}}],""classifications"":[]}",jinsun99@yahoo.com,2020 Aquadrone Vision Data,1579366787000,1579374830000,48.817,gate_147.jpg,,,,,Gates,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5ju7g4q840k0843ygss0kl2
ck5ju7kaw3al108506k3bgjeq,ck5jatd0941fm0doq7dho0avm,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2Fc246a252-e4c4-79f7-3960-da64506588fc-gate_22.jpg?Expires=1580598319911&KeyName=labelbox-assets-key-1&Signature=pxYrumkQAqP1Ifh4_htSawduy2I,{},jinsun99@yahoo.com,2020 Aquadrone Vision Data,1579366792000,1579366792000,4.791,gate_22.jpg,,,,,Gates,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5ju7kaw3al108506k3bgjeq
ck5ju7uoawjaz083523f5g6aa,ck5jatd0k41ra0doqet5f3w01,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2F1b2901b9-8570-14c1-38d5-a8d64ce46fa1-gate_127.jpg?Expires=1580598319911&KeyName=labelbox-assets-key-1&Signature=jVDxc3zZsrUsOqP46hP5V8tldB4,"{""objects"":[{""featureId"":""ck5ju7l4n24t70ycz3qlnae2q"",""schemaId"":""ck5jayld65aif09786uvbap06"",""title"":""small_gate"",""value"":""small_gate"",""color"":""#FF0000"",""bbox"":{""top"":190,""left"":1346,""height"":557,""width"":553}},{""featureId"":""ck5ju7q1504l60yc6ylzzm7gr"",""schemaId"":""ck5jayld65aig0978k1c8x1ma"",""title"":""big_gate"",""value"":""big_gate"",""color"":""#00FFFF"",""bbox"":{""top"":216,""left"":713,""height"":580,""width"":663}},{""featureId"":""ck5ju7u4b04im11bw946mwywd"",""schemaId"":""ck5jayld65aih0978o7xzfjh5"",""title"":""total_gate"",""value"":""total_gate"",""color"":""#8000FF"",""bbox"":{""top"":186,""left"":709,""height"":612,""width"":1190}}],""classifications"":[]}",matthewgeng2@gmail.com,2020 Aquadrone Vision Data,1579366806000,1579366806000,19.762,gate_127.jpg,,,,,Gates,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5ju7uoawjaz083523f5g6aa
ck5ju7weu3alz0850jjko59rk,ck5jatd0841de0doqgilp9y9o,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2F3f6dcd18-adc4-1255-3c57-9e4f4908a31e-gate_2.jpg?Expires=1580598319911&KeyName=labelbox-assets-key-1&Signature=GpW_Wbg5wlih8JxyN2QEbRx-Gno,{},matthewgeng2@gmail.com,2020 Aquadrone Vision Data,1579366808000,1579366808000,1.293,gate_2.jpg,,,,,Gates,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5ju7weu3alz0850jjko59rk
ck5ju7xkxgpum0929vdnvae37,ck5jatd0a41gy0doqh6k7ei56,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2Fe5eb4b37-97da-9740-0575-71d2edd9e7a2-gate_34.jpg?Expires=1580598319911&KeyName=labelbox-assets-key-1&Signature=MMtqA4OTo-lYqFTcKynTMjPe7Qs,{},matthewgeng2@gmail.com,2020 Aquadrone Vision Data,1579366810000,1579366810000,0.467,gate_34.jpg,,,,,Gates,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5ju7xkxgpum0929vdnvae37
ck5ju7y258d8m0978u2fsoisn,ck5jatd0l41rm0doq1lqw8ozo,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2Fbebf6012-b285-63a2-4539-02316bc086ab-gate_130.jpg?Expires=1580598319911&KeyName=labelbox-assets-key-1&Signature=6DsjG9q98u-zDK-CvKpKvOCMSeY,"{""objects"":[{""featureId"":""ck5ju7wr624tc0yczm9lv7u90"",""schemaId"":""ck5jayld65aif09786uvbap06"",""title"":""small_gate"",""value"":""small_gate"",""color"":""#FF0000"",""bbox"":{""top"":391,""left"":1226,""height"":367,""width"":462}}],""classifications"":[]}",jinsun99@yahoo.com,2020 Aquadrone Vision Data,1579366810000,1579366810000,10.233,gate_130.jpg,,,,,Gates,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5ju7y258d8m0978u2fsoisn
ck5ju853lgpmm09525g2frgnh,ck5jatd0g41ki0doq8bzlgoc0,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2F3955a85f-68ef-e804-674d-935da2ef88d1-gate_66.jpg?Expires=1580598319911&KeyName=labelbox-assets-key-1&Signature=tG3TbZt2mO1VbP_gf2V4869AtPk,"{""objects"":[{""featureId"":""ck5ju84cm04le0yc6odk4hmru"",""schemaId"":""ck5jayld65aih0978o7xzfjh5"",""title"":""total_gate"",""value"":""total_gate"",""color"":""#8000FF"",""bbox"":{""top"":451,""left"":659,""height"":258,""width"":479}}],""classifications"":[]}",matthewgeng2@gmail.com,2020 Aquadrone Vision Data,1579366819000,1579366819000,5.05,gate_66.jpg,,,,,Gates,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5ju853lgpmm09525g2frgnh
ck5ju8io1wjdc0835hrl9ujoa,ck5jatd0841dq0doq4xd5ay7i,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2F01e4a2e5-a262-e608-5569-2f1342bff688-gate_5.jpg?Expires=1580598319911&KeyName=labelbox-assets-key-1&Signature=yAOOXk8HwTrO5E9S57_2GgjC31I,"{""objects"":[{""featureId"":""ck5ju89o204lg0yc602gaazkj"",""schemaId"":""ck5jayld65aif09786uvbap06"",""title"":""small_gate"",""value"":""small_gate"",""color"":""#FF0000"",""bbox"":{""top"":531,""left"":516,""height"":388,""width"":344}},{""featureId"":""ck5ju8hj424ti0ycztt0unklh"",""schemaId"":""ck5jayld65aig0978k1c8x1ma"",""title"":""big_gate"",""value"":""big_gate"",""color"":""#00FFFF"",""bbox"":{""top"":529,""left"":836,""height"":426,""width"":496}},{""featureId"":""ck5jyymvl05z411bwrrddnswp"",""schemaId"":""ck5jayld65aih0978o7xzfjh5"",""title"":""total_gate"",""value"":""total_gate"",""color"":""#8000FF"",""bbox"":{""top"":528,""left"":507,""height"":440,""width"":823}}],""classifications"":[]}",jinsun99@yahoo.com,2020 Aquadrone Vision Data,1579366837000,1579374788000,32.502,gate_5.jpg,,,,,Gates,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5ju8io1wjdc0835hrl9ujoa
ck5ju8my0gpwr0929wjb3uykd,ck5jatd0b41ha0doqgkefcee9,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2F798ea464-d691-e0e3-8605-f839d21d4d5a-gate_37.jpg?Expires=1580598319912&KeyName=labelbox-assets-key-1&Signature=PNikLvOnPtdXWQBOsg1U8Q_mWZE,{},jinsun99@yahoo.com,2020 Aquadrone Vision Data,1579366842000,1579366842000,4.989,gate_37.jpg,,,,,Gates,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5ju8my0gpwr0929wjb3uykd
ck5ju8rgc8dc00978397939a8,ck5jatd0i41o20doq1hib70fo,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2F31922a55-0f3b-cc94-ee26-6563de6691cc-gate_98.jpg?Expires=1580598319912&KeyName=labelbox-assets-key-1&Signature=mxI2ayERiiXxdh2qRLIVqmCO8fA,"{""objects"":[{""featureId"":""ck5ju8a9f04is11bwfeafqxzk"",""schemaId"":""ck5jayld65aif09786uvbap06"",""title"":""small_gate"",""value"":""small_gate"",""color"":""#FF0000"",""bbox"":{""top"":239,""left"":239,""height"":690,""width"":642}},{""featureId"":""ck5ju8ed904lh0yc6x0diet2x"",""schemaId"":""ck5jayld65aig0978k1c8x1ma"",""title"":""big_gate"",""value"":""big_gate"",""color"":""#00FFFF"",""bbox"":{""top"":230,""left"":843,""height"":576,""width"":759}},{""featureId"":""ck5ju8ksg04ll0yc6hums8p5b"",""schemaId"":""ck5jayld65aih0978o7xzfjh5"",""title"":""total_gate"",""value"":""total_gate"",""color"":""#8000FF"",""bbox"":{""top"":230,""left"":239,""height"":699,""width"":1363}}],""classifications"":[]}",matthewgeng2@gmail.com,2020 Aquadrone Vision Data,1579366848000,1579366848000,18.343,gate_98.jpg,,,,,Gates,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5ju8rgc8dc00978397939a8
ck5ju943x84640843g74rma74,ck5jatd0g41ku0doqcyfkamma,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2Ff45a1ef5-92b8-4622-13b6-8ba67bf89b2d-gate_69.jpg?Expires=1580598319912&KeyName=labelbox-assets-key-1&Signature=LrWgVpOTJB84AVyVRIX0pSZXlhQ,"{""objects"":[{""featureId"":""ck5jyxma505yj11bwzdlkll1m"",""schemaId"":""ck5jayld65aih0978o7xzfjh5"",""title"":""total_gate"",""value"":""total_gate"",""color"":""#8000FF"",""bbox"":{""top"":451,""left"":637,""height"":269,""width"":487}}],""classifications"":[]}",jinsun99@yahoo.com,2020 Aquadrone Vision Data,1579366865000,1579374727000,19.462,gate_69.jpg,,,,,Gates,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5ju943x84640843g74rma74
ck5ju9ar4sqju0770i52alael,ck5jatd0b41hm0doq0zvc7njp,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2Fa21c8c9d-4286-fabb-e2d2-6407842f82a1-gate_40.jpg?Expires=1580598319912&KeyName=labelbox-assets-key-1&Signature=SNzzDpN7qzahzSgF14yLUdZxHXg,"{""objects"":[{""featureId"":""ck5ju93n504j811bwmv59ndql"",""schemaId"":""ck5jayld65aif09786uvbap06"",""title"":""small_gate"",""value"":""small_gate"",""color"":""#FF0000"",""bbox"":{""top"":85,""left"":0,""height"":939,""width"":819}},{""featureId"":""ck5ju975604ls0yc6zdxdnt6v"",""schemaId"":""ck5jayld65aig0978k1c8x1ma"",""title"":""big_gate"",""value"":""big_gate"",""color"":""#00FFFF"",""bbox"":{""top"":85,""left"":770,""height"":1008,""width"":1166}},{""featureId"":""ck5ju9abz24ts0yczh4o0k9h3"",""schemaId"":""ck5jayld65aih0978o7xzfjh5"",""title"":""total_gate"",""value"":""total_gate"",""color"":""#8000FF"",""bbox"":{""top"":85,""left"":0,""height"":1010,""width"":1936}}],""classifications"":[]}",matthewgeng2@gmail.com,2020 Aquadrone Vision Data,1579366873000,1579366873000,13.116,gate_40.jpg,,,,,Gates,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5ju9ar4sqju0770i52alael
ck5ju9ma78del09781qx1x66r,ck5jatd0g41l60doqda9vg2by,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2F652211a5-51d2-64df-f376-ec8426b28787-gate_72.jpg?Expires=1580598319912&KeyName=labelbox-assets-key-1&Signature=iERTFfCpXFucLlpydF0c7nw6lME,"{""objects"":[{""featureId"":""ck5ju9enx04lu0yc6xvnt9shf"",""schemaId"":""ck5jayld65aif09786uvbap06"",""title"":""small_gate"",""value"":""small_gate"",""color"":""#FF0000"",""bbox"":{""top"":404,""left"":312,""height"":676,""width"":626}},{""featureId"":""ck5ju9j2124tw0yczhdl16bmx"",""schemaId"":""ck5jayld65aig0978k1c8x1ma"",""title"":""big_gate"",""value"":""big_gate"",""color"":""#00FFFF"",""bbox"":{""top"":398,""left"":895,""height"":625,""width"":824}},{""featureId"":""ck5ju9lng04je11bwejij96w4"",""schemaId"":""ck5jayld65aih0978o7xzfjh5"",""title"":""total_gate"",""value"":""total_gate"",""color"":""#8000FF"",""bbox"":{""top"":396,""left"":311,""height"":684,""width"":1411}}],""classifications"":[]}",matthewgeng2@gmail.com,2020 Aquadrone Vision Data,1579366888000,1579366888000,10.991,gate_72.jpg,,,,,Gates,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5ju9ma78del09781qx1x66r
ck5ju9ych2s4v0a56daljrtss,ck5jatd0i41oe0doq1ldg6fhy,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2F60b4daec-4db9-8c8d-891f-62e517fc31fd-gate_101.jpg?Expires=1580598319912&KeyName=labelbox-assets-key-1&Signature=26UhTpsrg5-DAiYyv93pj2cMDpM,"{""objects"":[{""featureId"":""ck5ju9mg004jf11bwkhz029il"",""schemaId"":""ck5jayld65aif09786uvbap06"",""title"":""small_gate"",""value"":""small_gate"",""color"":""#FF0000"",""bbox"":{""top"":202,""left"":143,""height"":747,""width"":713}},{""featureId"":""ck5ju9u8124u00ycznor3txkf"",""schemaId"":""ck5jayld65aig0978k1c8x1ma"",""title"":""big_gate"",""value"":""big_gate"",""color"":""#00FFFF"",""bbox"":{""top"":200,""left"":794,""height"":577,""width"":798}},{""featureId"":""ck5jywke305y511bw4s1skxgq"",""schemaId"":""ck5jayld65aih0978o7xzfjh5"",""title"":""total_gate"",""value"":""total_gate"",""color"":""#8000FF"",""bbox"":{""top"":200,""left"":141,""height"":745,""width"":1452}}],""classifications"":[]}",jinsun99@yahoo.com,2020 Aquadrone Vision Data,1579366904000,1579374678000,30.754,gate_101.jpg,,,,,Gates,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5ju9ych2s4v0a56daljrtss
ck5jua0vpwjhu0835yiwpcteu,ck5jatd0i41oq0doq9nemg9b3,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2Fc746385a-f115-b085-b88d-441b50d15035-gate_104.jpg?Expires=1580598319912&KeyName=labelbox-assets-key-1&Signature=q24dnU_umm5K-Zpt_RfWT4mdHbo,"{""objects"":[{""featureId"":""ck5ju9s0r04jj11bwks2mc6n9"",""schemaId"":""ck5jayld65aif09786uvbap06"",""title"":""small_gate"",""value"":""small_gate"",""color"":""#FF0000"",""bbox"":{""top"":188,""left"":29,""height"":763,""width"":759}},{""featureId"":""ck5ju9xdy04jl11bwd2auz64h"",""schemaId"":""ck5jayld65aig0978k1c8x1ma"",""title"":""big_gate"",""value"":""big_gate"",""color"":""#00FFFF"",""bbox"":{""top"":197,""left"":743,""height"":601,""width"":822}},{""featureId"":""ck5jua0bh04lz0yc6pwrkmsta"",""schemaId"":""ck5jayld65aih0978o7xzfjh5"",""title"":""total_gate"",""value"":""total_gate"",""color"":""#8000FF"",""bbox"":{""top"":196,""left"":29,""height"":755,""width"":1537}}],""classifications"":[]}",matthewgeng2@gmail.com,2020 Aquadrone Vision Data,1579366907000,1579366907000,14.39,gate_104.jpg,,,,,Gates,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5jua0vpwjhu0835yiwpcteu
ck5jua2iewjig083572f03e7q,ck5jatd0l41sa0doqgthobz3b,https://storage.labelbox.com/ck5ec4ea3duqe0899ddgbdz8n%2F8d288836-cbef-e94b-014a-0eac7f91ecd9-gate_136.jpg?Expires=1580598319912&KeyName=labelbox-assets-key-1&Signature=pZuuqT-elp5jvi_B5hFMKGKSv-0,{},matthewgeng2@gmail.com,2020 Aquadrone Vision Data,1579366909000,1579366909000,1.474,gate_136.jpg,,,,,Gates,[],https://editor.labelbox.com?project=ck5injhcdv5vv0843dtldv2at&label=ck5jua2iewjig083572f03e7q
